ARMA_MAT_TXT_FN008
400 2
   5.578829029379e+00   2.829518258961e+01
   3.379496770622e+00   8.705632418774e+00
   9.202223843523e+00   8.550912214306e+00
   1.776138097875e+00   4.341577042405e-01
   1.553010983184e+00   1.107209223293e-01
   1.455594381064e+00   1.190779797215e+00
   4.174762542441e+00   1.476593170370e+01
   5.234050804392e+00   7.193807086233e+00
   8.691869424047e+00   3.008822648203e+01
   4.249409956042e+00   1.101449989999e+01
   9.833131204282e+00   7.186583197020e+01
   5.436150359659e+00   2.701365913329e+01
   5.379094781996e+00   1.500970308048e+01
   6.446001011155e+00   2.255698418894e+01
   7.938994475612e+00   6.912013624400e+00
   6.801516100206e-01   7.548803814843e-02
   1.308109616539e+00   9.662441007607e-01
   5.398325163591e+00   1.437049737685e+01
   9.651024471806e+00   8.279131538210e+01
   4.768297641896e+00   5.178962741479e+00
   7.784673435513e-01   1.834592313454e-01
   3.700643067109e+00   2.999390693941e-01
   6.708028897041e+00   4.615130938235e+00
   1.841672575959e+00   2.679766359302e+00
   2.990984140425e+00   8.102892266793e+00
   9.470448130495e+00   5.649429960946e+00
   9.821729231543e+00   6.302469463217e+01
   3.803194539530e+00   8.299835173021e+00
   2.906258778137e-01   1.009918387781e-02
   4.549128415319e+00   1.225333705918e+01
   7.201276261919e+00   2.550112300283e+01
   1.850134069962e+00   2.622022813846e+00
   5.203313843907e+00   5.425493460354e+00
   2.095774552829e+00   4.300924398117e+00
   3.682909404711e+00   6.277828836564e+00
   8.658364982651e+00   6.667888901680e+01
   1.140263411747e+00   1.060106723987e+00
   4.407161238793e+00   8.428732506553e+00
   1.158940392155e+00   6.400965957272e-01
   8.311170944158e+00   4.487317057227e+01
   5.850058456813e+00   8.118786397096e+00
   1.932483656300e+00   5.028956605615e-01
   9.252811441781e+00   2.314365207883e+01
   2.001902019606e+00   1.338673393073e+00
   5.967243516802e+00   3.124490797986e+00
   1.461786898534e+00   1.628176006689e+00
   8.252403656138e+00   1.992653200104e+01
   8.148248716327e+00   4.569690155409e+01
   7.616175300263e+00   4.274160258802e+01
   5.058271519401e+00   4.520227667984e+00
   4.369426576593e+00   4.703599517374e+00
   6.952472793382e+00   3.285835777028e+01
   2.102383692797e-01   1.452600345180e-03
   3.476272483112e+00   4.199228596215e+00
   5.711623670399e+00   8.444238434718e+00
   5.259028396224e+00   1.170793205422e+01
   8.490255339299e+00   5.372974647937e+01
   5.721487605815e+00   1.549602206268e+01
   1.042190925703e+00   1.040968022979e+00
   6.102888298269e+00   2.535543923730e+01
   1.243629004454e+00   1.080174847221e+00
   1.672677859512e+00   6.405389602048e-01
   2.696784810488e+00   5.730710453398e+00
   4.862309864192e+00   1.420271708718e+01
   8.418874819027e-01   4.453869801222e-01
   9.602908338235e+00   3.267489810089e+01
   6.080440718718e+00   8.673740419463e+00
   3.967159494742e+00   1.569926652119e+01
   6.049628134840e+00   9.441026581984e+00
   6.100062255794e+00   2.338640290222e+01
   3.746333133311e+00   1.328847455787e+01
   4.620971560767e+00   3.754927521338e-01
   4.669021817236e+00   1.190387808351e+01
   2.249682281283e+00   2.794768070620e+00
   4.101015163633e-01   1.639592713780e-01
   2.576185517281e+00   5.881513008609e+00
   7.949988948158e+00   2.957322448421e+01
   5.464251691226e+00   6.663863477709e+00
   7.678174435943e+00   3.990202509481e+00
   7.077744885850e+00   2.738059176218e+01
   5.658296475028e+00   1.136340947285e+01
   8.988855792670e+00   1.887771564163e+01
   5.699307404319e+00   2.364536138548e+01
   8.259544381061e+00   4.519201857137e+01
   8.162412498222e+00   4.705265262799e+01
   5.666857615889e+00   2.027839684489e+01
   2.875950253976e+00   2.126576523573e-01
   6.095918582797e+00   4.611134219008e+00
   4.103621069390e+00   9.184335061612e+00
   9.559313240256e+00   4.544832750635e+01
   3.377628979915e+00   8.674231338652e-02
   7.810265425504e+00   4.819819900628e+01
   7.131006450919e+00   3.739956290375e+01
   8.254205951586e-01   2.834208108582e-02
   2.843942829801e+00   1.225866384068e+00
   8.147140461089e+00   2.439656148158e+01
   8.989729517600e+00   3.541671250146e+01
   3.840023094714e-01   8.113754312269e-02
   3.926815285313e+00   1.429011687952e+01
   7.984500261016e+00   3.882263555514e+01
   5.495886903021e+00   2.443131853156e+01
   9.371179081207e+00   3.921698266178e+01
   1.406817841999e+00   8.620749667948e-01
   4.387470471853e+00   1.571031501318e+01
   2.162204357871e-01   2.835506875152e-02
   4.016864273705e+00   9.620648695692e+00
   1.437848159782e+00   4.378883149896e-01
   5.914021449124e+00   2.852686821753e+01
   6.958495418987e+00   6.739358994989e+00
   1.432506922368e+00   5.291761179068e-01
   6.143844242275e+00   3.040079782041e+00
   9.590179910692e+00   5.645611465055e+01
   2.153759008345e+00   4.004705277885e+00
   8.227653255792e+00   6.573539084512e+01
   2.168270099055e+00   3.062442261257e+00
   2.115554819869e+00   4.087350125282e+00
   6.129857532741e+00   4.499384890586e+00
   4.515552769655e+00   1.082767495212e+01
   2.895399594165e+00   7.580718324513e+00
   2.980979132923e+00   7.984873197902e+00
   1.316287033873e+00   3.546321289874e-01
   2.836178300360e+00   5.498791950168e-01
   7.648694155574e+00   5.392120601259e+01
   1.602672735044e+00   2.179416957729e+00
   6.120657886435e+00   2.620482378380e+01
   9.897097307209e+00   4.151154296274e+01
   5.144422689986e-01   1.797999512167e-01
   6.231215058934e+00   1.678353729279e+01
   8.031495496645e+00   5.651841716304e+01
   5.344812118143e+00   2.474124952522e+00
   2.572696331224e-01   4.079864765109e-02
   3.930723887836e+00   1.514028764612e+01
   3.676382859087e+00   6.161134672195e+00
   8.966712671782e+00   3.400387650583e+01
   3.539874643804e+00   9.647734275715e-01
   4.673138421342e+00   3.573215919895e-01
   1.437447500153e+00   2.065569600436e+00
   9.180135074621e+00   3.559482433744e+01
   5.301991573210e-01   1.971849732781e-01
   1.057237093829e+00   2.725305658934e-01
   8.983835987274e+00   7.208809009120e+01
   1.331438106173e+00   1.253990147426e+00
   8.123881280480e-01   5.600288329913e+01
   3.807268102564e+00   3.825967987969e+01
   8.754999786036e+00   8.090887337856e+01
   5.281403900721e+00   6.137676525595e+01
   4.555359415037e+00   6.094289605114e+01
   1.925688531215e+00   8.085190958449e+01
   5.047144133154e+00   8.837887315610e+01
   7.351445917669e+00   6.467966971732e+01
   5.751538270037e+00   8.252418946854e+01
   6.103704518687e+00   9.539411345396e+01
   4.961845569760e+00   4.376635916163e+01
   3.738490964164e+00   9.628946792260e+01
   2.817634708629e+00   1.249720853969e+01
   5.986547924572e+00   4.560637347049e+01
   5.910968280356e+00   7.538242945983e+01
   5.643887941560e+00   7.058684467231e+01
   6.824633794289e+00   9.060739192058e+01
   1.620180621566e+00   1.622195912321e+01
   3.757066653928e-01   8.480230083577e+01
   4.501925257268e+00   2.920552714278e+01
   3.857798908771e+00   2.333091837633e+01
   8.026259712887e+00   7.063890983944e+01
   7.346994493784e+00   6.825575483308e+01
   9.364570262546e-01   8.876103410654e+00
   9.033240261037e+00   8.733334548119e+01
   1.669067256930e+00   3.520821800104e+01
   2.013387219987e+00   4.170681873152e+01
   8.999006314668e+00   9.482360736038e+01
   6.299130630819e+00   6.249817638692e+01
   9.488512170263e+00   9.011308828708e+01
   3.424045608111e+00   9.570679139529e+01
   7.934535517327e+00   8.550719152297e+01
   5.738439711620e+00   6.026402399525e+01
   5.956233202459e+00   7.741621635037e+01
   6.411433735123e+00   6.377911452315e+01
   6.966786206219e+00   6.414980229303e+01
   7.757679190374e-01   1.016378107803e+01
   8.331415261296e+00   9.417952599602e+01
   6.096296606630e+00   8.804731744897e+01
   4.570676341919e-01   9.252851339418e+01
   1.935727862611e+00   6.519421618903e+01
   3.778186907888e+00   5.405717260415e+01
   9.987360881636e+00   9.990189903571e+01
   7.574337649892e+00   7.170293901309e+01
   1.892881738903e+00   6.603903896777e+01
   3.663385749638e+00   1.949100574946e+01
   5.242941624132e-01   4.401893540395e+01
   1.811987679364e+00   3.500974945079e+01
   4.076927073336e+00   4.013588460782e+01
   9.133215532235e-01   9.306715935690e+01
   1.953450265319e-01   9.961060565874e+01
   3.163860921359e+00   5.766058859604e+01
   5.010505274409e+00   6.031511516096e+01
   1.562146987562e+00   4.094308539139e+01
   5.004419956824e+00   2.718879927871e+01
   9.286214341077e+00   9.820536475741e+01
   3.404430483191e+00   9.589320408698e+01
   8.263130983460e+00   7.731238313629e+01
   8.442439017092e+00   7.431165994673e+01
   2.072560266625e+00   8.726304950970e+01
   3.520401173048e+00   3.164023037509e+01
   7.382515416193e+00   7.538644450825e+01
   7.936599956796e+00   9.351434340265e+01
   4.354738678948e-01   7.611151844284e+01
   9.009297708519e+00   8.935231210213e+01
   9.266587085680e+00   9.343113738727e+01
   3.529149030116e+00   8.549197621248e+01
   4.407749159451e+00   7.861811072097e+01
   1.040122900643e+00   8.106889529533e+01
   1.345591098697e+00   4.607568837317e+01
   5.349595796014e+00   8.699743504838e+01
   6.565436071980e-01   5.209518212563e+01
   4.528406176031e+00   8.264301953054e+01
   8.922600550075e+00   8.538628178000e+01
   2.147445116261e+00   6.177075159364e+01
   2.110068994626e+00   2.230188053751e+01
   3.929592670840e+00   7.953574331656e+01
   4.664018808242e+00   5.914521716919e+01
   8.164110122325e+00   8.741192908518e+01
   4.198825915437e+00   6.937330353836e+01
   9.667160743692e+00   9.891709299012e+01
   5.970619239831e+00   7.513482691009e+01
   8.197563834580e+00   9.541982506670e+01
   6.455367792610e+00   4.607471298750e+01
   5.366490392651e+00   7.764554315975e+01
   4.604029280415e+00   3.798071988437e+01
   9.920115931854e+00   9.935598492748e+01
   7.388466665236e+00   5.631837593335e+01
   7.959242629800e+00   9.634652079618e+01
   9.908790425355e-01   6.079873861985e+01
   3.704067894120e+00   2.350379384609e+01
   4.269096471495e+00   8.556568739248e+01
   7.043964093106e-01   3.503518448871e+01
   8.790451283003e+00   9.813274481692e+01
   1.114713438374e+00   2.020291234797e+01
   4.988758757240e+00   8.176850024238e+01
   6.068432925301e+00   7.157076173617e+01
   2.152175531793e+00   6.328016442160e+01
   1.614162852808e+00   7.647094919747e+01
   9.235067143680e+00   9.529034403027e+01
   3.773483831330e+00   3.539515037236e+01
   9.427531626740e-01   5.547839344915e+00
   4.852405062342e+00   2.886087180022e+01
   4.371882786216e+00   5.229202022228e+01
   8.233987934996e+00   6.829824110887e+01
   8.635223483963e+00   9.495234916187e+01
   2.201094959025e+00   3.604105833533e+01
   3.802976330650e+00   2.358401034389e+01
   6.623189242847e+00   5.704915684407e+01
   5.941604527618e+00   3.558317269568e+01
   5.472956693486e-01   8.705235556289e+01
   8.398314741626e+00   8.089443438843e+01
   4.758625014107e-01   3.045274187520e+01
   7.821061209692e+00   8.693411290893e+01
   8.575751296513e+00   9.383364363510e+01
   2.652040488390e+00   7.230564655029e+01
   2.844488375282e+00   3.297925144230e+01
   7.316123366969e+00   6.241731538393e+01
   2.085428644011e+00   5.998833196544e+01
   9.799219900649e+00   9.793596960134e+01
   5.488870202326e+00   6.864077220019e+01
   1.441490487867e+00   8.913418822910e+01
   7.130629577269e+00   5.236570524979e+01
   4.491305162428e+00   7.335019247767e+01
   5.365864921066e+00   4.002413890989e+01
   4.091728354847e+00   9.881060560577e+01
   9.678459912389e+00   9.937002258875e+01
   5.875747518556e+00   7.653928968194e+01
   3.688544371952e+00   8.660882310314e+01
   3.365259390960e+00   9.233095963698e+01
   9.914583866445e+00   9.906496008951e+01
   4.411043335875e+00   4.646619319211e+01
   6.405346051979e+00   9.983430306721e+01
   4.651095603896e+00   8.245070321437e+01
   9.638146781194e-01   3.066590694975e+01
   8.833295152911e+00   9.461511614545e+01
   1.191634969409e+00   1.316878262012e+01
   7.808930863537e+00   6.340969647314e+01
   4.701023471868e+00   8.284144817991e+01
   1.014916878666e-01   4.400185234432e+00
   5.770797974323e+00   9.225790714432e+01
   9.801554451604e+00   9.643752459021e+01
   4.725668111223e+00   9.465271332600e+01
   4.303945318937e+00   8.961391386998e+01
   6.408975378801e+00   7.306700606523e+01
   5.649191502318e+00   9.917578402962e+01
   5.961579464358e+00   7.064115406255e+01
   6.266057466281e+00   4.292587744499e+01
   3.627835779278e+00   5.302236819309e+01
   3.035942317469e+00   8.471652354665e+01
   5.082529701797e+00   6.394809099368e+01
   2.076698095573e+00   3.945826588798e+01
   3.064892302763e+00   2.273449283056e+01
   1.644932539968e+00   6.783924433656e+01
   6.381199246450e+00   6.554077643732e+01
   8.815735084385e+00   8.234935335457e+01
   6.059563251240e+00   9.061937919597e+01
   3.079563590269e+00   6.367418565410e+01
   8.225261656672e+00   6.922775285509e+01
   1.972663692186e+00   2.921444561884e+01
   4.558674569502e+00   5.006057926336e+01
   7.643489617688e+00   9.371064992019e+01
   4.130004487992e+00   6.767458199904e+01
   2.985429686022e+00   8.216742576160e+01
   6.116732967140e+00   7.584470757177e+01
   3.930978730289e+00   3.523449648243e+01
   7.959519963693e+00   7.810709230691e+01
   5.652029782372e+00   4.830183701529e+01
   3.664552319639e+00   5.106779534399e+01
   1.308361674337e-01   2.481465433990e+01
   8.963466058003e+00   8.890349055687e+01
   8.974036848626e+00   9.971738429340e+01
   6.637314859143e+00   9.983763146871e+01
   3.350837618742e+00   3.094910624738e+01
   7.527858190019e+00   8.853442555494e+01
   7.125996429066e-01   8.302856604337e+01
   6.662198331515e+00   4.732064728946e+01
   1.567357779279e+00   2.126577105984e+01
   2.582196343030e+00   8.797975448188e+01
   8.973937304213e+00   8.889214418553e+01
   4.964271902556e+00   7.378501768259e+01
   4.517866254094e+00   3.239905708158e+01
   1.778132557766e+00   5.410339697239e+01
   5.073898367153e+00   4.817292308599e+01
   7.009856732101e+00   7.258982945788e+01
   4.662096423405e+00   5.933003351484e+01
   5.854588172331e+00   5.538258497821e+01
   8.063412363670e+00   7.759739873529e+01
   1.771596209971e+00   5.593178045961e+01
   5.217500983373e+00   6.097213664926e+01
   5.390275505087e-01   5.718635766584e+00
   9.436041400505e+00   9.952505584235e+01
   1.547818291722e+00   7.605431461525e+01
   4.182028967972e+00   7.229224588988e+01
   7.360864704177e+00   5.739933486532e+01
   4.053083105969e+00   2.256127187986e+01
   1.677620178870e-01   5.467364506555e+01
   9.576234626386e+00   9.879633364569e+01
   7.775365676626e+00   7.602443209659e+01
   5.709270576811e-01   8.189456024987e+01
